리뷰,평점
버스부터 관광객들이 다 차지 했습니다 감천문화 마을에 도착하면 여기가 서울인지 부산인지 헷갈릴 정도로 관광객들이 가득 차 있습니다 문화마을의 가장 유명한 어린왕자 단순히 사진 찍이 위해 40분 이상 기다렸습니다 허허 단순히 어린왕자 동상과 사진 찍기 위해!! 40분을!! 투자 했습니다!! 어린왕자보다 더 사진찍기 나은곳들이 꽤 많았습니다 사진짝기 좋은 곳 이지만 다신 안 올래요,3.0
"해운대에서 가기엔 거리가 조금 있습니다. 부산역에서 간다면 조금 빠를 순 있겠지만 역시 멀어요. 예쁜데 사람이 정말 많아요. 언덕에서 바다가 내려다보이는게 멋있구요, 마지막으로 갔을 땐 어린왕자랑 사진 찍으려고 사람들이 줄을 엄청나게 서있었어요.",3.0
사람이 엄청많고 가는 길이 가파르니 이곳만큼은 택시를 타시길 권합니다. 볼거리가 풍부한 것보다는 지금은 볼수없는 옛 동네 느낌. 전망과 뷰가 좋고 골목골목이 정겨운 곳입니다. 갑작스런 비에도 나름의 운치가 있으며 구석구석 자그마한 구경거리들이 있습니다,5.0
"큰 기대를 안하고 갔었는데, 너무 좋았어요... 마을 전체가 예술이예요^^ 사진을 찍는 사람들 얼굴얼굴이 맑은 기운이 넘쳐나네요... 하나 아쉬운것은 교통이 너무 체증이 심해서 버리는 시간이 많았다는거.",5.0
"예전에 일본영화 hero 촬영장소 이기도 하죠
키무라타쿠야 주연 영환데 여기서 촬영했어요. 지금의 벽화로 꾸며지기도 전 이야기 지만요.",3.0
"독거노인들의 외로움을 구경거리로 생각하는 인간들이 힐링이 어쩌고 하는걸 보니 정말 역겹다.

니들은 이 동네가 왜 산토리니같은지 아냐?
못먹고 가난한 피난민 노인들이 먹고 살 집이 없어서 산으로 산으로 판자집 짓고 살다보니 이런 마을이 생긴거다.

이런 타인의 슬픈 사연이 있는 동네를 싸구려 감성팔이 힐링으로 치부하는 인간들은 제정신이 아니라고 봄.

그렇게 좋고 아름다우면 니들이 그동네 들어가서 살아라.",1.0
"감천 문화 마을은 색색깔의 예쁜 벽화들로 유명한 곳이죠. 하지만 부산에 사는 분들에게는 전쟁 직후 가난한 사람들이 모여살며 힘든 생활을 했던 곳이랍니다. 저도 잘 모르고 예쁜 동네 구경하겠다는 생각으로 갔다가 중간 중간 서 계신 해설사분들께 듣고 깜짝 놀랐어요.

그러고 보니 작디작은 방들과 사람 한명으로도 가득 찰 좁은 골목들이 눈에 보이기 시작했답니다. 여전히 그곳은 터전으로 살고 계신분들이 있으니 예의를 지켜주시면 훨씬 더 좋을 것 같아요. 물론 감천마을 꼭대기에서 바라보는 바다랑 풍경이 아름다운건 당연하구요. 사진찍기 좋은 포인트들이 있으니 좋은 사진 남기기에도 좋은 곳이에요.
추천합니다. :)",3.0
여기를 가보니 재작년에 갔던 이탈리아 남부 포지타노가 생각나게 하더군요- 달동네를 아기자기하게 만들어 관광객들을 모을 수 있다는 측면에서는 잘 개발 된것 같습니다. 너무 기대하지 말고 여유롭게 다니며 차도 마시고 한다면 괜찮을것 같습니다.,4.0
색감도 이쁘고 곳곳에 벽화가 있어 관광 도시임을 말해줍니다. 주민들이 상주하는 곳이므로 조용하기 관광할것을 주의하더군요. 분위기 좋은 카페들도 많습니다.,4.0
부산의 나폴리라고 부르는곳이 맞던가요. 아기자기해서 사진찍기도 좋고 한번쯤 가보면 좋을곳같습니다.,5.0
우리나라에 벽화마을이 꽤 있지요...? 그래도 이 곳 감천문화마을 따라갈 곳은..없을거 같습니다. 부산 여행시 꼭 들러보세요. 추천추천!!!,5.0
별로 기대 안하고 갔었는데.. 벽화마을로 유명한줄 알았는데 벽화보다는 마을 풍경과 아기자기함이 더 예뻤습니다. 까페들도 너무 예쁘고 여유롭게 구경하고 산책하기 더없이 좋았습니다.,5.0
한국적이면서 한편으로는 알록달록한 벽면과 벽화들이 이국적인 멋일 더합니다. 많이 걷게 되고 특별한 볼거리가 많지 않아서 부모님과 함께 오기 보다는 10~30대 연령층에게 인기가 좋을 듯 합니다. 특히 여성 분들에게 더 인기가 많은 여행지라고 생각됩니다.,4.0
"몇걸음 못 가고 계속 걸음을 멈춰야 할 만큼 볼거리가 다양합니다.
어린왕자 사진 찍는 곳에서는 줄이 길게 늘어서 있어서 깜짝 놀랐네요.
부산 가시면 감천문화마을 추천합니다!",5.0
겉으로 보이는 모습은 정겹고 포근했다. 새로운 형태의 관광지로서는 손색이 없고 이렇게 가꾸어 가는 취지도 좋다. 하지만 한편으로는 과연 그 안에서 삶을 살아가는 이들에겐 마냥 좋기만 할까하는 의문도 든다. 여행을 즐기되 살아가는 이들에게 불편을 주는 모습은 삼가주세요^^,4.0
"알록달록한 마을이 내려다 보이는 위치라 사진찍으며 데이트하기 좋습니다.
아기자기한 조형물도 많이 있어요.",5.0
"12월 2째주! 부산은 역시 서울보다는 따뜻했다.

금요일 저녁 부산 송도 해수욕장 근처에 숙소를 정하고, 다음날 느지막히 벽화마을 - 일명 닥밭골이라고도 알려져 있는 - 로 출발했다.

차를 가지고 갔기에 근처 공공주차장에 주차를 하고 - 하루종일 주차해도 2,500원이다 - 어슬렁 어슬렁 마을을 돌아다녔다.

벽화마을은 우범지대인 달동네를 온 동네를 벽화를 그려서 하나의 문화마을로 만든 곳이다. 낮이라면 혼자 여행하기에 적합한 곳이지만 혼자 간다면 저녁에는 약간 으시시한 느낌이 있었다.

마을은 아름다웠고, 희망 190계단을 오르면 부산의 중앙공원과 충혼탑에도 갈 수 있어서 주변 관광거리도 많고 좋았다.

특히 충혼탑에 올라가는 케이블카 형태의 엘리베이터는 짧지만 재미도 있고, 올라가서 보는 풍광도 아름답고 좋았다.

전체적으로 추천한다.",3.0
"감천 문화 마을
여행자 코스로 정말 잘 되어있습니다!
중간 중간에 포토존도 정말 잘 되어있구요 ㅋㅋ
부산에 가신다면 꼭 방문해 주세요!!!",3.0
"감천문화마을 입구에서 내려 죽~ 한바퀴 돌면 찻집도 있고 포토존도 있고
아기자기 알록달록한 옛날에 지은 작은 집들이 모여 있다.
빨래가 줄에 널려있는 것도 풍경이고, 작은 장독대,문앞에 매어놓은 강아지...
사는 모습이 거의 그대로 노출되어 있는 우리네 옛날 모습이 남아있다.
개인적으로는 못 살던 옛기억으로 사뭇 추억에 잠기기도 하고 사진을 찍기도 했지만
한번 쯤은 가볼만 했지만 부산 처음 오는 사람들에겐 권하고 시ㅠ지 않은 것이 더 좋은 명소가 너무나 많은데 여기서 시간 보내기 아깝다.
부산을 몇번 방문한 사람이면 여기도 가보시라 할 정도다.
피난오신 분들이 이런 곳에 터전을 잡았구나 하면서 살다 보니 정들어서 못 떠나는 사람들이 모인곳.",2.0
커플이나 친구들끼리가서 사진찍기 좋은 곳~ 버스 이용했는데 버스로 올라가는 좁은 골목까지도 뭔가 멋스럽고 좋았어요ㅋ 목욕탕도 재미있었고 어린왕자 동상이나 벽면에 있던 거대 물고기까지 기억에 많이 남네요~ 생각보다 넓어서 다리가 좀 아프긴 했지만 한번쯤 가볼시길 추천해요!ㅎ,5.0
1호선 토성역에서 버스 또는 택시 타면 가기 좋고 사람들 많을 때는 동네에 주차가 곤란하니 대중교통 이용하는게 좋습니다. 계단이 많고 길이 굴곡져서 오랜시간 걸을 준비 해야합니다. 오래된 못사는 동네 도심지 주택가 경험 못해본 사람에게 추천합니다. 길이 복잡하니 동네 초입부에 안내소에서 주요명소 안내 지도 구매하는게 좋을겁니다. 바다 방향의 태극도 건물쪽으로 가면 동네구경하는게 다소 루즈해집니다.,4.0
산책을 하듯 둘러보기 좋은 곳입니다. 호불호가 강한 곳이라 많이 걱정했는데 우리가족은 마음에 들었습니다. 하늘 전망대에서 내려다보는 마을의 풍경이 새로웠습니다. 어린왕자와 여우와 사진을 찍기 위한 줄이 길어 조금 아쉬웠습니다.,4.0
동네를 다 구경은 못했는데 사진찍기 좋은데를 많이 만들어 놓아서 여기저기 구경다니면서 사진찍기 좋습니다. 골목길은 많은거 같은데 큰길로만 다녀서 좀 아쉬었구여. 나중에 시간이 된다면 구석 구석 다니면서 구경하고 싶습니다. 위에서 내려다보는 풍경이 예술인 곳입니다.,4.0
"사진동아리에서 동아리회원들과 같이 방문한 감천마을
아기자기한 상점들과 골목마다 각기 개성을 가진 감천 문화마을
새로운 명소가 된건 반가운 일이지만 전주 한옥마을같이 너무 상업화 되지 않았으면 좋겠다",3.0
언덕이 많아 돌아 다니기 힘들었지만 예쁜건물과 상점들을 구경하는것만으로도 좋았어요. 되도록 차를 놓고 대중교통을 이용하는게 편한것 같네요.,5.0
"동피랑 마을이 벽화마을의 원조라지만 감천문화마을이 더 커서 볼 것들이 많아요
아기자기하게 사진 찍기에도 좋죠",5.0
"새로운 관광명소입니다. 경사진 곳에 세워진 동네 건물을 알록달록하게 색칠해두어서 새로운 느낌을 줘요. 곳곳에 숨어있는 벽화나 조각같은 것도 예뻤어요. 특히 널리 알려진 어린왕자 조각상은 사람들이 사진을 찍으려고 줄을 서 있어서 삼십분이나 기다린 끝에 사진을 찍을 수 있었습니다. 요즘엔 관광객이 많이 찾다보니 원래 거물들 외에도 새롭게 카페, 공방, 상점등도 생겨서 즐길거리도 생겼어요.",4.0
문화마을로 지정되서 이거저거 꾸며논게 많긴하지만~ 그리스같은 느낌도 들고..허름하지만 이쁘기도 하고~ 여기서 길 잃어버리기 십상이긴 하겠더라구요^^;;,5.0
"꼭대기에 있어서 택시타고 올라갔습니다.
사진 찍기 이쁜곳이 많은곳이고 군것질도 많이 팔고
재밌는곳입니다.",4.0
"부산 여행에 있어서 빠질 수 없는 여행 명소중 하나인 감천마을, 아기자기한 동네에 색색별로 지어진 건물이보기 좋습니다",4.0
특별할것도 없는 마을이었는데 왜이리 유명한 관광명소인지 모르겠어요.. 날씨도 더웠고 가게들은 대체적으로 비쌌고 사람은 너무 많고 주차시설도 턱없이 모자라서 다음부턴 무조건 패스입니다.,3.0
마을 자체는 독특하고 예쁘긴한데 골목골목 다니면서 거주하시는 분들께서 얼마나 불편하실지 좀 죄송한 마음이 들었음. 생각보다 언덕이 심하니 편한 신발 신고 여행하시길 추천합니다.,3.0
"부산의 마추피추라고 불리는 곳이다. 나는 이 곳을 방문할 때의 가장 적절한 시간은 평소 오후 4시 정도, 겨울은 오후 3시 30분 정도라고 생각한다. 토성역에서 마을 버스를 타고 올라가서 감천문화마을에 도착하여 마을의 곳곳을 둘러보고(2시간정도) 해질무렵 노을을 감상하며 주변의 카페에 들어가 야경을 감상하는 것을 추천한다.",5.0
워낙 매스컴도 많이탄 곳이라 사람이 많을까 걱정했지만 다른 곳 보다는 훨씬 한산했습니다. 여기저기 사진 포인트가 많아 사진찍는걸 좋아하시는 분이라면 강추요!! 대신 언덕이 높고 계단이 많아 인포에서 지도 챙겨 계획적으로 움직이시는게 좋습니다.,4.0
"한국의 마추픽추라는데 굳이 그런 표현은 안쓰는게 나을듯 해요ㅎ
감천문화마을 자체만으로 너무 예쁘고 구석구석 구경 거리가 많아요
골목골목 열심히 길을 찾아 돌아다나면서 아기자기한 카페나 벽화를 보는 재미가 있고
오래된 집들 사이에서 모던한 예술전시를 하고있어서 반전 매력도 있어요
주차도 생각보다 어렵지 않고 산위에 자리한 달동네지만 생각보다 돌아다니기 편해요.
정상 전망대에서 보는 뷰도 멋있으니까 꼭 가보세요~",5.0
"여기는 사진찍기 좋은 곳이다.
사람들의 삶을 느끼기 좋으며 애환의 공간이다.
내가 외국인이라면 이곳을 사랑할 거 같다.
아닌가? ㅎㅎ",4.0
6.25 전란으로 전국 각지의 피난민이 부산으로 내려와 산에 판자집을 짖고 생활을 하던 초라했던 달동네가 지금은 어르신들에겐 어려움을 겪었던 옛 추억의 향기를 선사하고 젊은 친구들에겐 새로운 문화공간을 체험할 수 있는 문화컨텍츠로 거듭났네요. 옛것과 새로움이 삶의 공간에 조화롭게 녹아든 감천 문화마을로의 추억여행은 가족모두가 함께 할 수 있는 몇 안되는 여행지가 아닐까 싶네요. 한번 쯤 둘러보는 것도 괜챦을듯... 이동 교통수단의 불편함과 산에 위치한 마을의 특성으로 인해 가파른 오르막과 내리막이 많아 나이드신 분들이 돌아다니며 구경하기에는 애로가 있을듯하고 먹거리에 대한 기대는 안하는게 좋을듯...,3.0
"생각보다 볼건 별로 없는데., 분위기가 좋아서 자주 갑니다.
그냥 사람사는 냄새가 나는 동네에요.",3.0
알록달록 채색으로 어우러진 마을이 너무 이쁩니다. 산을 등지고 바다를 맞받아 있는 마을은 사랑스럽습니다.,4.0
"달동네를 이쁘게 꾸며서 아기자기 하기는 한데, 10여년전 달동네 상황을 보아왔던 느낌으로는 뭔가 슬픔이 몰려옴.",2.0
"산책하며 사진찍기 좋아요. 그런데 가는 방법이 조금 험난한 것 같아요. 대체적으로 역근처에서 마을버스를 추천해주시는데, 그것 말고 버스환승을 이용하시는 것이 조금더 편안해요.",3.0
지역별로 벽화마을이 하나씩은 있는데 가본 벽화마을중에서는 여기가 단연 최고인거 같아요 규모도 크고 골목골목 구경하기에 잘 구성되어 있습니다,4.0
"한시간 정도 둘러보기 좋은 곳이다. 가는 방법을 토성동역 6번 출구에서 마을버스를 타라고 안내해주는 사람이 많은데, 직접 가보니 전철보다는 버스 환승을 추천하고 싶다.",4.0
"감천마을은 특별한 관광지가 아니라, 사람들이 사는 마을을 부르는 명칭이다. 가난한 마을이고 옹기종기 모여앉은 마을이기 때문에 이곳을 찾는 이는 처음에는 약간 주저하는 마음이 생긴다. 하지만 곧 이곳 주민들이 자신들을 초대했다고 대범하게 마음 먹게 된다. 그러면 무사통과이다. 무엇을 볼 것인가는 자신이 결정해야 하지만, 그래서 더욱 호오(좋고 나쁨)이 엇갈리는 장소라는 느낌도 든다. 당신이 좋아할지 싫어할지는 잘 모르겠으나, 관광지가 아닌 삶의 풍경을 볼 수 있다는 점에서는 특이한 방문지가 될 전망이다.",3.0
벽화마을이 전국적으로 유명세인지 어쨌든 개인적으로 가고 싶진 않았다가 갔는데.. 소문난 잔치에 볼 거리 없다고 딱 그냥 벽화마을. 도대체 여기가 왜 한국의 마추픽추인지;;;,1.0
정말 강추입니다. 부산에 이런 곳이 있는 지 몰랐는데 한국의 산토리니라는 말이 크게 과장은 아니네요 ^^,5.0
"사진찍기 좋은곳입니다~~!!
지하철로 근처역까지 가셔서...택시를 타고 올라가시길 추천!!!",5.0
"부산의 마추피추 ? 산토리니?? 그냥 홍보하는 문구인것같다 사실 별로 볼것이 없엇다 지방에서온 친구를데리고 갔는데
너무 볼것이 없어서 민망했다. 요즘은 골목을 페인팅하거나 벽화를 그려두는것이 제법흔한 풍경이 되어서 일부러 발걸음할곳이라는 생각이 안들었다.",2.0
"산 정상에서 부터 점차 내려오면서 여러군데 포토존을 설치 해 놔서 사진 찍기에는 더없이 좋고 예쁘게 해놨는데, 그 곳에 사시는 분들을 생각하면 사생활 침해도 있지않을까 왠지 그분들 생활공간을 엿보는거 같아서....
여튼 한번쯤은 가보는것도...",3.0
"아기자기한 색색의 마을.
마을 들어가는 첫 골목에 작은 기념품가게?가 있다.
이곳에서 석고로 만들어진 감천마을을 직접 색칠해서 가져갈 수 있는데 아기자기하고 즐거운 체험이다.",4.0
"일단 주차공간이 좁다. 차량으로 오긴 쉽지 않다. 문화마을 산정상부에 주차장이 있지만 주말엔 주차가 힘들다. 아랫동네에 주차하고 걸어가거나 해야한다. 지하철에서도 상당히 멀고...마을버스를 이용해야 그나마 접근이 쉽다.
중간중간 각종 예술품을 파는 공간 및 먹거리등이 있으나...그닥 특색있어 보이진 않는다.
벽화마을이 워낙 많이 생기다보니...이곳저곳 가보지만 그냥 한번 가 볼만한 정도.
유명한 사진포인트는 주말에 긴 줄이 이어져 있어 숨은 사이사이 공간을 찾는 재미는 있다. 동네어르신들께 사진기 들이미는 실수는 하지 않도록 해야겠죠!?!?!",2.0
젊은이들은 새로운 느낌이겠지만 젊지 않는 중년들이 느끼는 감성은 새로울 것이 없다. 그다지 추억이 떠오르지도 않는 세트장같은 느낌이다,3.0
"사직 찍기 정말 좋고 예쁘네요
부산에 젊은이들 다 모인듯
주차장이 안 좋음
연인이나 친구들 추천 장소",4.0
확실히 예전보다 입소문이 타고 TV에도 나오기 시작하면서 이전보다 벽화도 다양해졌지만 요 마을만 보러 먼곳에서 오기엔 좀 그렇지 않나^^;; 주차가 힘들고 마땅치 않아 대중교통 또는 택시를 타고 오는걸 추천합니다. 그리고 한낮엔 비추고 노을이 질때쯤,3.0
"장점은 과거로의 여행?
그리고 조망 포토죤
한번은 부산의 향기을 느끼기 좋은 곳

단점은 교통 불편,",3.0
"마을이 예쁘긴 한데 엄청난 오르막길과 계단으로 이루어져있습니다. 무턱대고 오르내리다가 나중에 도가니를 부여잡고 쓰러지실지도 몰라요! 걸음은 살살!ㅋㅋ 그리고 천~천~히 돌아다니며 경치를 만끽하시는걸 추천합니다. 입구 안내소에서 2,000원짜리 가이드북을 사서 도장 찍고 다니는 재미도 쏠쏠합니다!",4.0
"부산 사람이 아니라면. ^^ 꼭 가볼만한 곳인거 같아요.
전 부산 사람이라 감흥이 떨어지지만.. 추천할만해요.",4.0
"부산에 이런곳도 있구나 라며 여러번 감탄을 자아낸 곳이었어요.
감천문화마을의 성공은 많은 메세지를 주는 것 같았구요. 사진도
정말 이쁘게 나왔어요.",5.0
"물론 남의 치열한 삶의 현장이지만, 어딘들 안그러겠습니까. 노후한 마을에 벽화를 그리고 예술가를 불러들여 레지던스를 만들면서 마을이 많이 활기를 띠게 됐다고해요. 지도를 따라 마을을 한바퀴돌면 사람사는 재미도 엿볼수 있고 멀리 바다가 보이는 것도 나름 재미있습니다. 남의 집을 너무 엿보지않도록 주의하고 마을 안에서 간식을 사드시면 서로에게 좋을 거예요.",4.0
"벽화가 다양하고 낙후된 마을이 문화로 재탄생한듯한..
아주 즐겁고 유익한곳이였음.
벽화를 찿아 다니는 즐거움도 있음",5.0
"어마어마한 곳임에는 틀림없지만
6.25 피난민들의 삶이 아직도 느껴지는거 같다
많은 분들이 방문해서 활기를 찾은 느낌이지만
거주하시는 분들이 많이있기에
매너있게 조용히 다닌다던지 쓰레기를 잘 버린다던지 해주길 바란다
문화마을로 인해 생긴 수익이 저주하시는 분들에게도 돌아가길 바란다",5.0
"가족 끼이 방문해사진찍고 추억남기기 딱좋습니다
위치적으로도 아주 좋고요 ㅎㅎㅎ
조금만 가면 바로 남포동이라 구경거리도 많고여름전에 올라가보면 아주 좋을듯하네요",4.0
"사진찍을곳도많고 구경거리도 많고
지금 날씨에 돌아다니면서 구경하기 참좋아요
남포동가는길에 위치하고있어
위치적으로도 굿..",4.0
"조금 덥긴했기만 벽화도 정말 이쁘고 경치도 너무너무 이뻤습니다.
생각보다 넓어서 다리가 조금 아프긴 하였지만 그만큼 값지고 잊지못할 추억이에요!
사진찍기에도 좋은 장소들이 너무 많고 부산여행오면 꼭 들려야하는 곳 같습니다.",4.0
블로그에서 보던것보다 직접보니 더 이쁘고 아기자기한 조그마한 마을입니다..벽화들도 많지는 않지만 이쁘고 군데군데 카페도 좋아요..산책삼아 걸어보시는거 추천합니다,5.0
"지인의 추천으로 가게되었는데 저녁노을이 질때 사진을 찍으면 정말 예쁘더군요.
외국인친구들에게 자랑하고 싶은 정도로 너무 좋았습니다.",5.0
"부산이라고 하면 바다의 이미지도 있지만 한국전쟁 때 임시수도가 되었던 만큼 한국전쟁이나 피난민들이 만든 역사를 빼 놓을 수가 없는데 감천 문화마을은 이런 어려운 시절에 일궈 놓은 달동네를 예쁜 감성으로 새롭게 포장해 만든 곳이라고 생각해요. 불과 2년 전만 해도 많이 알려진 곳이 아니였는데 최근에는 관광지로 각광받으면서 어마어마한 인파로 사진 찍기도 힘들지경이 되버려 아쉽네요.
교통이 다소 불편하지만 연인이나 아기가 있다면 꼭 가서 예쁜 사진과 추억을 남길수 있는 장소라고 생각합니다. 유모차는 안되요. 오르막 내리막 많고 계단도 있어서 힘듭니다...
걷는거 자체를 안좋아하시는 분이면 비추천이고, 다소 주의할 점은 길을 잃거나 혹은 일반 가정집에 방해를 줄수 도 있으니 소음에 주의해야하는 점입니다.",5.0
감천마을은 부산 구석에 위치해 있지만 그렇다 하더라도 가볼 가치가 있는 곳이다. 다른 벽화마을보다 정리가 잘 되어있고 가장 위에서 내려다 보았을 때 감동은 다른 곳에서 찾기 힘든 경험이기 때문이다. 마을 안에는 몇개의 게스트 하우스가 있는데 아름다운 마을 야경을 볼 수 있는 게스트 하우스가 있다. 해운대가 질렸다면 감천마을의 게스트 하우스를 추천해본다.,5.0
"사실 최근에 의도적으로 다양한 문화예술적 마을 변경 프로젝트가 전국에서 유행하고 있다. 벽화를 그려 놓은 구도심의 마을이 전국 각지에 점점 많아지고 있다. 그래서 큰 기대는 하지 않고 찾아간 곳. 하지만 바닷가의 산골마을이라는 재미있는 지형을 바탕으로, 정말 높디 높은 곳에 형성된 마을의 독특한 분위기 자체가 흥미로웠다. 그리고 연출가나 활동가들의 순수성과 창의적인 생각이 옅볼 수 있는 다양한 장치가 유쾌함을 더 한다. 팁을 더하면 지도에 나타나 있는 경로 대로 둘러보면 좋을 듯!",4.0
"북한을 떠나 이곳에 살고있는 한국인들의 집을 방문하기에 좋은 곳입니다. 모든 것이 깨끗하고보기 흉합니다. 수공예품, 기념품, 음식물 받이 등 여러 상점이 있습니다. 사진을 찍는 것이 좋습니다. 마을은 크지 않아서 15 ~ 20 분을 보내는 것이 좋습니다.",4.0
"이 장소에 온 것을 강력히 권한다. . . 특히 겨울철에! . 그것은 버스에서 끝까지의 lovely 한 그런 산책이었다. . . 지상 수준.

여기에서는 wz 가족이었습니다. 그리고 모두는 우리 시간을 철저하게 여기에서 즐겼다. 아름다운 환경의 많은 그림을 가져가는 동안 길을 따라 많은 아름다운 선물 가게에서 주변을 둘러보고있는 약 2 시간 + 우리 시간을 소비했다.

2018 년 12 월 13 일에 여기에있었습니다. . . 사랑스러운 가족 산책을위한 완벽한 날씨. . .",5.0
"카페 및 매장이 셔츠니 뭐니를 및 화려한 곳입니다. 우리는 다른 지도 및 스탬프. 멋진 sourroundings, 개방 및 사람들에게 아름다운 이 아름다움을 경험!",5.0
"감천 곳은 부산 합니다. 저 집들은 다른 색상 및 사진 찍기 좋은. 또한 위에 부산 볼 수 있습니다. 스탬프 점점 가이드에 감천 재미를 느낄 수 있습니다. 그냥 2000원, 관광 센터에서 구입할 수 있습니다.",4.0
"절대적으로 사랑 이 방문할만한 가치가 있다! 10분 정도 버스를 타고 조금만 가면 도심, 여러 버스를 제공한다. 전체 컬러 및 좋은 느낌, 이는 부산에서 방문해야 합니다. 불행하게도 닫혀 있지만 몇 가지 아티스트 워크숍을 방문 했을 때 정말 많은 것을 해 볼 문제가 아니다. 강력 추천합니다! 그건 그렇고, 많은 계단 들 과 리뷰가 생각 수 없습니다.",5.0
"게 감천 문화 마을. 처음에 저는 사진을 찍기 만 한 카페는 커피를 맨, 보다 더 흡입 할 수 있지만 저는 주위에 걸었다. 저는 모든 작은 좁은 골목 과 화려한 장식과 식물과 고양이. 최고의 전망 은 아름답고, 바다가 내려다 보이는. 사냥꾼 이 추천하는 문화, 사진 작가 및 아키텍처 및 사람들을 좋아하는 분들 였다. 많은 좋은 사진을 찍을 기회.
휠체어 길도 있지만 거리 가 필요합니다.",4.0
"독특하고 흥미로운. 이는 경사면에 여러 스택을 팅 "" 마을 "" 은 서로 를 따라 다채로운 경사. 할 수 있는 것이 어렵지 않고, 지하철 역에서 내려 토성 을. 암 병원을 찾고 출구로 버스를 타고 약 1 (짧은 거리, 000원. 또는 버스를 추천하고싶다, 이 장시간 걸어서. 한번 이용 다기에, 돌아다니며 여기에 놀라움 을 발견한 경우에는 시작. 쇼핑을 원하는 사람들에게, 작은 상점과 카페가 주변에 많고. 많은 준비를 하고 걷고 계단을 "" 손실 "". 들면, 정말로 잃어버린, 퍼플 색상 사용이 가능한 다기에 지점 건물 참조할 돌아갑니다. 였습니다.",4.0
"이 곳의 o es 수 없는 건너뛰고, 필요할 수 있지만 가치가 있어서, 전망 은 놀라운 선물 가게와 수공예 많아요",5.0
급경사 의 도로 최강의 집. 입구에 있는 커피를 마실 수 있는 맛 좋은 커피 및 휴식 연기 보기 아름다운 마을.,3.0
"저는 예술과 문화를 끌어들이고 이 프로젝트! 마을은 밝고 화려한, 예술적인 벽화가 함께 설치 및 모든 코너. 주위에 흩어져 있는 작은 상점들도 있었는데 caf! 흥미로운 곳이기 때문에 좋은 야외에 있는 로컬 문화와 경제. :) 좋은 모델에 따라 다른 나라!",5.0
"이것은 정말로 아름답고, 매우 다채롭고, 커피 숍, 공예품 작업장 및 미술관으로 가득합니다. 마을 입구에서 똑바로 내려, 작은 왕자와 여우를 발견 할 수 있고, 입구의 유리한 지점에서 그 지역의 파노라마 사진을 찍을 수 있습니다. 커피를 마시 며 시간을 지켜 보는 데 반나절을 보내는 것은 쉽습니다.",5.0
"주변에 걸어갈 수 있는 꽤 흥미로운 마을 - 가지고 돌아다니면서 몸의 명소. 정말 밝은 색상이 칠해진 집은 몇 가집니다.

놀라 울 정도로 좋은 커피와 피시 & 칩스 카페에서는 아침 식사 중 하나입니다!",4.0
"이 곳에 있는 수 관광명소 이지만 슬럼 변환됩니다. 하지만 전체적으로 할 수 있는 이상한 아티스트 가 있고, 가치가 있는 부산에 방문하는 동안.",4.0
감천 마을은 꼭! 추천하고 싶은 사진을 찍을 줄의 프린스 건너뜁니다. 저는 개인적으로 다른 그림 같은 곳을 발견. 음식은 어디서나 사용 가능! 버스 정류장까지 걸어갈 수 있는 마을의 가파른 언덕 (했다). 약 1시간 정도 걸릴 지 마. 좋은 운동을 하고 있습니다!,5.0
"정말 즐겁게 걸지 감천 문화 마을. 예술, 상점, 뷰, 모든 사람들이 다. 우리는 다시 탐색 합니다.",5.0
"감천 마을은 언덕에 있는 큰 마을. 다채로운 것처럼 보이고, 매일 하우스는 다른 색깔.
이 마을은 정말 한국의 마을. 따라서 해당 작업을 볼 수 있습니다.
시작 지점, 종료 및 지도를 살 수 있는 길을 알아요, 원인이 꽤 크고 가파른 마을.
시작할 때, 아름답고 독특한 상점 볼 수 있습니다. 많은 사진을 찍을 수 있습니다.
당신의 여행의 한 가운데에, 148 단계를 아래층에 합니다. 와우. 할 수도 있는 엽서에 스탬프를 받지도 에서 언급된 집. Tresure 사냥 같은 연주. 하하.
매우 피곤한. 특히 여러 단계를 카운티까지 아주 가파른 최종 지점.",4.0
"매우 아름답고 독특한 문화 관광지.

매우 어려울 수 없습니다. 10분 정도 버스를 타고 토성 지하철 역. 처음에 지하철 출구 표시 가는 버스를 타고 갈 수 있는 것입니다.

이 지역은 흥미로운 조각들이 전체적으로 밝은 색깔 과 테마 였다. 큰 관광 지역이어서 많은 기념품 상점과 카페들이 있습니다.

주민들은 그들이 아직도 살고 있고 조용하고 관련 정보를 물어봅니다. 명확하게 표시할 수 있는 "" 관광 노선 "" 할 수 있습니다. 있는 경우 로컬 루트 하차 매콤한 정중하게 다시 길을 묻는 메시지가 표시됩니다.

전반적으로 좋은 곳이 다. 힘들게 하루 반나절 을 보내지 않기 에.",4.0
