리뷰,평점
"6명의 가족들과 함께 전주 한옥마을을 다녀왔습니다. 대도시의 높은 빌딩 숲 속에 갇혀 지내다가 1층 높이로 넓게 펼쳐진 기와지붕의 한옥마을을 거닐고 있는 동안 마음에 평화와 여유가 생깁니다.
골목마다 만날 수 있는 예쁜 벽화들과 다양한 먹거리, 장신구 가게들은 지루하지 않고 모든 거리를 기대하게 만들었습니다.
다만, 주차할 공간이 부족하여 골목 변두리에 공간을 찾아 주차해야 하는 어려움이 있습니다.",5.0
요새 핫한 여행지인만큼 주말이나 낮시간 때는 너무 붐벼서 한옥마을의 정취를 느끼기가 힘들어요 ㅠ ㅠ 제 경험상 가장 이쁜때는 눈오는 겨울 늦은밤 또는 새벽이 제일 고즈넉하고 예쁜것 같아요 ㅎㅎ,4.0
"많은 한옥들이 있고 게스트하우스, 가게, 모두 다 한옥풍의 건물입니다. 특히 먹자골목 수준으로 먹을껀 많은데 전통적인 먹거리는 많지 않습니다. 간단하게 둘러보기엔 좋으며 유명한 풍년제과 초코파이 추천합니다.",4.0
"지난해 남자친구와 다녀왔습니다.
사람들이 많고 북적거렸지만 거리나 한옥들이 너무 이뻐 눈이 즐거웠습니다.
덥지 않을 때 또 방문하고 싶습니다",4.0
다양한 볼거리와 맛집 들이 있는 북적한 곳인데... 길거리 음식점이 많아서 인지 먹자골목 같은 느낌도 있는곳. .,4.0
"초등아이들과 함께 가기 좋은 곳이네요
산책하기 좋고 먹거리도 많아서 가족 여행하기 딱이 곳이네요",5.0
"주말에 1박을 하면서 다양한 먹거리와 한옥거리를 걷는 것이 매우 인상적임.
특히 야간 은은한 불빛 거리의 옛정취는 참으로 아름다웠습니다.
다만, 가격이 다소 비싸고 교통이 조금 불편했어요.. 주차도 쉽지는 않아요",4.0
"전주 한옥마을안에서 함께간 일행분이 외국분이라 기념으로 남길려고 한복입고 사진만 찍었는데 두명이서 한복 한벌씩,폴라로이드 사진 2장 받았는데 2만원을 받아서 황당했음",2.0
확실히 다른분들께서 말씀하신대로 예전에 비하면 지금은 사실상 간식파는 동네라는 느낌이 되어버렸습니다. 그래도 가신다면 일단 지도 한번 보시고 외곽으로 돌면서 필요한곳만 들리시는게 좋습니다.,2.0
"연인과 함께 밤에도 낮에도 정말 운치있던 그런 동네였어요 ㅎㅎ
좀 이른 저녁쯤에 한옥마을의 전체적인 야경이 보이는 오목대를 올라가도 참 좋아요",5.0
한옥마을에 가면 어디서나 흔하게 한복을 입고있는 사람들을 볼 수 있어서 한옥과 조화롭게 잘어울려 너무 예뻐요. 그리고 평지라서 걸어다니기도 편합니다. 마을내에서 밥을 먹는것보다는 길거리음식들을 먹으면서 충분히 배를 채울수 있어서 좋았습니다.,4.0
"걸으면서 한옥의 아름다움도 느끼고..
입도 심심하지 않게 주변 먹거리들도 많이 있다.
전망대에 오르면 한옥마을 전경을 한눈에 볼수 있기 때문에 꼭 들릴것을 강추한다.",4.0
"이름은 한옥마을이지만
한옥구경보단 먹거리 탐방이 주목적이실거예요ㅋ

식당이야 워낙 많으니 적당히 줄 긴곳 드시면 됩니다ㅎㅎㅎ

주말엔 워낙 복잡해서 주차할 곳이 마땅찮으니
차 끌고가실거면 좀 일찍 도착하게 가시고
아님 걍 대중교통 이용하심이 편하실거예요.",4.0
"전주 한옥마을은 길거리 음식으로 유명하다
유명한 만큼 먹을거는 진짜 많다 하지만 가격이 4000원 부터 시작해서 조금
부담감이 있다. 그래도 모든 음식이 맛있어서 한번씩 먹어 볼 만하다
또 당일치기 여행으로 갔다올 수 있어서 좋다,",4.0
전주에서 유명한 한옥마을은 관광객들을 맞이할 준비가 되어있습니다. 아늑하면서 고전의 미를 느낄 수 있는 곳입니다.,4.0
"용산역에서 ktx를 타고 전주역에갔다 엄마친구분이 데리러와주셔서 매우 감사했다
전주에가서 일단 밥을 먹고 숙소를 잡은뒤 짐을 놓고 한옥마을에 가서 구경하기시작했는데 비가 왔다안왔다해서 기분이별로였다 그래서 전주에서맛있다는것도 별로 먹지못해 아쉬웠다 다음에 또 전주를 친구들과 와야겠다는 생각을 했고 그때는 맛있는거도 많이먹어보고 체험도 많이해봐야겠다고느끼는점이였다",4.0
자가용으로 경기도에서 전라도 일주 목적으로 첫번째로 전주로 갔습니다. 아무 계획없이 무작정간거죠. 첫날 일정을 전주한옥마을 잡고 한옥마을 근처까지 가서 정체로 한시간 가량 걸렸습니다. 걸어서 5분거리를 말이죠. 결국 택시로 5천원정도의 거리에 무료주차장에 차를 대고 전주한옥마을로가서 여러가지 먹거리만 먹었습니다. 한복을 입고 활보하는 연인들이나 어린친구들이 좋아보였습니다. 굿것질로 배를 채우고 설마 우리가 묶을방이 없을까 하는 마음에 두시간을 돌아다녔지만 모두 방이 만원이라서 결국 찜질방에서 숙박을 했습니다. 한옥마을을 가실거라면 최소한 숙소예약을 한달전에 하셔야 할듯합니다.,5.0
"전주하면. 한옥마을~~
전주 한옥마을은 너무 유명한데요.. 명성만큼 아름다운 한옥들은 볼 수 있어서 너무 좋았어요~~ 지금은 먹거리들로 정신이 없지만 ㅠㅠ
날씨가 좋을때 꼭 방문해보세요.. 경기전도 꼭 가보시구요~~",5.0
"10년만에 찾은 전주 한옥마을은 정말 많이 변해 있었다. 아기자기한 카페, 가게들. 한복입은 젊은 여행자들이 저마다 화려한 한복을 뽑내고 즐거운 시간을 보내는 모습이 우리나라 전통 한옥마을에 생기를 불어넣어주고 있다. 매력적인 곳!!",5.0
한복입구 즐길수 있는전주..먹거리 또한대단히 많아..짧게 즐길수 있는곳 친구들과 가족들과 함께여행하면 좋은곳,3.0
전주 한옥마을은 재미있고 볼거리 먹을거리가 가득한 곳 곳곳에서 사진촬영도 하고 한복을 입고 돌아다닐 수도 있으며 맛있는 음식도 맛볼 수 있으며 남문시장은 저녁무렵에 가면 색다른 음식들을 구경할 수도 있다 맛집은 웨이팅이 필수,5.0
솔직히 여기가 한옥마을인지 오일장인지 구분이 안갈만큼 다들 먹으려고 줄서있음 한복대여해서 입고있는 사람들 때문에 그나마 분위기가 나는데 그것도 없음 오일장 시장판같음...다들 서서 앉아서 먹느라 정신없음,3.0
볼거리도 많고 길거리 음식 등 먹을거리도 많아 좋아요~ 아이들과 가도 좋을것 같아요 ㅎ 예쁜 전통찻집도 추천해요 ~ 단지 주차가 불편해요 ㅜ,5.0
"한옥마을은 괜찮습니다. 한복 입고 즐기면 훨씬 좋을 것 같습니다.
주차 할 곳이 진짜 없다는 것이 큰 단점이라 다른 곳에 주차하고 오셔도 될 것 같습니다.",4.0
"전주의 한옥마을은 안동 하회마을 처럼 전통적인 마을은 아니라고 생각합니다. 한옥 마을 자체는 규모가 크지만, 막상 관광객들이 몰려오는 곳들은 맛집이나 디저트가게, 악세사리 가게 등 한옥의 모양을 낸 가게들이 대부분입니다. 전통과 현대의 조화로움을 중시하고, 퓨전을 좋아하는 분들께 추천합니다.",3.0
"가족이 놀러오기에 좋습니다.
공영주차장이 다소비쌉니다. 1일 12,000원
한복 및 교복대여해서 추억을 남겨보세요.",5.0
관광지로 개발된 한옥마을입니다. 좀 더 상업화되어 편리한 시설을 원하는 분들께 추천합니다. 상업화된 곳을 싫어하시는 분들은 다른 한옥마을을 찾아보실 것을 권합니다.,4.0
"20대가 좋아할만한 관광지라고 생각됩니다.
한옥이주는 아름다운 사진포인트와
여자들은 한복입고 많이돌아다니더군요~
그리고 맛집들이 많이 있습니다!

한옥이 현대화되있어서 오히려 깔끔하고 좋았습니다.",5.0
"곳곳에 보이는 건물마다 기와집이라서 보기좋았다
젊은 사람들은 한복을 저렴한 가격에 빌려입고 돌아다녀서 더더 좋았던것같다
한가지 아쉬운점이있다면 보이는 걸물마다 먹거리 가게라서 아쉬웠다
전통 체험관의 숫자가 늘어나면 좋겟다",5.0
사진찍을곳도 많고 풍치는 너무이쁘지만 사람이 지나치게 많고 한옥분위기와 어울리지않는 점포가 너무많아서 ㅜㅜ 그래도 근처에 한복대여점도 많고 민속채험할수있는 장소가많아서 나름 괜찮았음,3.0
"일요일 오후 네시쯤 방문. 쌀쌀한 날씨였지만 주차장이 거의 찰 정도였음.
주로 20~30대 젊은이들이 데이트를 즐기거나, 친구들과 추억만들기에 적합한 곳임.
한복이나 교복을 대여해서 입고 다니는 젊은 사람들 보는 재미가 좋았고
간식거리도 풍부한 곳임. 당일 치기 여행코스로 추천합니다.",4.0
"몇번 다녀왔지만 정말 좋아요. 사진 찍을 곳도 많고 한옥이라 더욱 느낌이 색다르기도 하답니다.,",4.0
"곳곳에 맛있는 음식도 많고 볼 거리도 많습니다.

옛 선조들의 지혜를 한옥집을 통해 볼 수 있습니다.

어린이 교육으로도 좋습니다.",5.0
"전주 한옥마을 워낙 좋아해서 분기마다 한번정도 가는거 같은데 여전히 좋지만 예전같진 않네요.
관광객이 지나치게 넘쳐나고, 뭣보다 대기업이 들어서면서 분위기가 많이 바꼈어요~
왜 그랬을까요??ㅠㅜ
예전의 한옥마을은 확실히 아님ㅠㅜ
그래도 아기자기 소품들과 도보로 조금 이동해서 객사거리에서 이쁜 커피숍가고~
전주 자체가 맛집이니ㅎ
아직은 좋은거 같아요^^",5.0
"페이스북등의 각종매체를 통해 워낙에 잘알려저 이제는 전주 여행시 필수코스가 되었다. 생각같아선 산책겸 고즈넉한 분위기를 느낄 수 있으면 좋았으련만, 워낙에 사람이 많은 관계로",4.0
사람이 너무많아서 거리음식 먹으려면 줄을 길게서야한다는 단점이ㅠ 평일에 가면 좋을것같네요~ 곳곳에 체험프로그램도 많고 좋아요,3.0
한복을 대여해서 입으면 사진찍기도 좋고 추억 남기기에 좋다. 예전보다 많이 현대화 되어서 깔끔하지만 인위적인 느낌도 든다,5.0
나무마다 눈꽃이 활짝펴고 마을이 온통 하얀색이여서 어찌나 아름답던지♡ 여유가 되신다면 한옥마을내 한옥게스트하우스를 이용해보시길 권해드려요~ 느낌이새롭답니다~ 음식점들로인해 옛정취와는 다소 거리가있지만 마을구석구석을 다니다보면 그 매력에 푹 빠지실꺼에요~,5.0
"아름다운 한옥과 단층건물, 돌담길등이 조화로운 마을이지만, 너무나 상업화되어 전형적인 외부인대상의 관광지로 변해버린 느낌입니다",3.0
"연휴 마지막 이틀간 전주 한옥마을에 1박2일간 머물렀다. 원래도 관광객이 많은지는 모르겠지만, 명절기간이라 사람들이 북적북적했고, 전동성당, 경기전 등 도보로 관광이 가능하였고, 길거리 음식도 다양했다. 무료임시주차장이 거리가 좀 있었지만 셔틀버스가 자주 있어서 불편함이 없었다. 지리상 차량을 통제할 수 밖에 없는 구조기도 했지만 차량통제가 오히려 관광에는 더 나은 것 같다. 체크아웃 후 짐이 무거워 남부시장 청년몰에 못 가본 것이 아쉽다.",4.0
"작년5월 전주한옥마을에 다녀왔어요^^
여러가지 먹거리와 한복입기체험등 즐기거리 볼거리가 많아서
너무나 즐겁게 데이트를 했답니다!
특히 한옥마을에 가시면 오짱과 수제초코 파이를 꼭 드셔보세요~~~~^^♡",4.0
"너무 상업적이어서 실망스러웠습니다.
식당과 온갖 노점상이 점령했더군요.
물론 한옥건물이 쭉 늘어선 거리 풍경은 운치있습니다.
그속을 채운 컨텐츠도 좀 더 내실이 있었으면 더 좋았을 텐데요.",3.0
"사진찍기 좋은 아기자기한 공방이 많은 여행지다.
아름답고 보기 좋지만
너무 인위적이거나 상업화가 많이 진행되었다는 느낌을 지울수가 없었다.
아마 실제 생활하시는 주민이 있어서이기도 하겠지만
많은 컨텐츠나 입장이 제한되어있고
고가의 숙소들로 이루어진 골목이어서 그 점은 아쉬웠다.
하지만 확실한 것은 정말
사진을 찍기 좋은 장소라는 것이다.",4.0
"낮엔 사람이 너무 많아서 답답하지만
밤에 슬슬 걸으면서 구경하기 정말 좋음.
특히 새벽에 야경이 정말 멋짐",5.0
"고즈넉한 한옥의 아름다움을 느낄 수 있습니다. 최근에는 많은 음식점들이 새로 생겨났고 다양한 길거리 음식을 맛볼 수 있습니다. 특히 길맥(빙맥)이라 불리는 시원한 슬러시 맥주와 임실치즈닭꼬치를 함께 먹으면 참 맛있습니다. 다우랑 새우만두, 베테랑 칼국수, 삼백집의 콩나물 국밥, 풍년제과 초코파이, 인절미 빙수, 전동 호떡... 먹어도 먹어도 질리지 않는 먹을거리가 참 많은 곳입니다. 최근에는 한복을 입고 이곳에 들르는 분도 많고, 한복을 대여해주는 곳도 많기 때문에 한복을 입고 여행해 보시기를 추천합니다. 외국인 친구와 함께 놀러오면 좋을 것 같습니다.",5.0
이미 너무 관광지화 되어 버렸지만 외국인에게는 그래도 유니크한 장소가 될 듯합니다. 젊은이들이 비교적 저렴한 가격에 한복을 입고 돌아 다니는 풍경이 한옥마을의 분위기를 더 업그레이드 시켜 주는 것 같았습니다.,4.0
한옥마을 하면 볼걸리도 많지만 특히나 먹거리로 유명하죠~ 워낙에 유명한 맛집들이 많아서 여러곳을 다니면서 찾아보는 재미도 있어요~,4.0
주위풍경과 한옥마을의 정서를 느낄수 있어서 아주 좋을곳이다.가족과 함께 한다면 자녀들 교육에도 좋을것으로 판단 됨.,3.0
"예전의 한옥 마을은 사람도 많이 없었고,한산해서 한옥들의 느낌을받을 수 있었는데,
지금은 먹거리파는곳만 많이 모여 있고,사람도 너무 많아 예전의 멋을 느낄수 없었습니다.
몇년후에 인기가 사그러들면 다시 가봐야겠습니다.",3.0
"이 아저씨가 전주에 오래 살아서 눈물이 다 나네.... 경기전과 전동성당 뒤편으로 이어지는 한옥마을입니다. 정비가 잘 되긴 했습니다만, 이게 완전히 먹거리 판과 한옥펜션판이 되어버렸습니다. 모 드라마의 배경이 되었던 오래전과 너무 달라져 버려서, 조용한 느낌은 결단코 받을 수 없습니다. 뭐 놀거리가 너무 튄다거나, 먹거리가 너무 과도한 금액이 아닌건 괜찮네요. 패키지 상품화가 된건지 한복을 입고 다니는 여행자무리들을 보는것도 신기한 경험입니다. 우리가 21세기에 언제 이만큼의 한복입은 인파를 볼 수 있겠어요.",4.0
"10대 후반, 20대 초반 친구들 배낭여행 장소인건지
너무 시끄럽고 정신없고 한옥마을인지 한옥식당가인지...
정말 다시는 전주 오고 싶지 않을 정도로 제겐 안 좋은 기억
진심 간식거리 파는 곳이 너무 많습니다",2.0
"전주하면 생각나는 대표적인 명승지이다.
하지만 최근 한옥마을이 변했다는 방문객들의 평이 종종 들리곤 합니다. 관광객이 부쩍 늘어서 그런지 비빔밥을 비롯한 모든 물가가 너무 비싸고 고유의 정취가 사라졌다는 얘기까지 들리는 정도...",2.0
"평일 오후 임에도 사람들이 꽤 많았음. 휴일에는 사람이 더 많을 듯.
아기자기한 기념품 가게들이 있고, 문어꼬치가 사람들에게 인기가 많았음. 좀 유명한 곳은 줄을 서서 기다려야 함.",4.0
길거리음식마을이 더 잘 어울릴 듯... 맛이 없진 않지만 멀리서 찾아올 정도도 아님. 사람 바글바글하니 사람구경하러 가신다고 생각하세요.,3.0
음식도 한옥마을 주변이 전주 평균 가격보다 비싸며 그렇게 색다른 맛을 찾을 수 없다는것이 현지인의 의견,1.0
"그래도 역시 한옥마을이 제일 좋네요ㅣ
먹을거리도 많고 볼거리도 많고요
나중에 한옥마을 안에서도 일 박 하고 싶더라구요.
처음 전주를 방문하신다면 한옥마을 강추합니다.",5.0
한옥마을이라 할때 떠오르는 고즈넉한 분위기는 사라지고 길거리음식만 넘쳐나는 테마파크가 된것 같다.,2.0
이틀이나 가기엔 볼게 없고 하루 코스로 딱 좋았어요!!ㅋ 다우랑 만두랑 길거리야 바게트 너무너무 맛있었어요!!!ㅋㅋ 문제는 뭘 사먹든 줄서야 한다는거... 길거리야는 오래 안기다렸는데 다우랑은 한참 기다려서 사놓고서도 먹을데가 없어서 아쉬웠네요ㅋㅋ,5.0
볼거리도 다양한 한옥마을 전국에서 많이 찾는듯하다 한옥들로 조성된 한옥마을에서 한복체험도 하고 친구와 좋은 시간이 되었다 우정여행으로 추전합니다,5.0
너무 상업화되어 별로입니다. 한번 쯤 가면 좋은 곳인 것 같아요. 음식점도 많고 사람도 많고...,2.0
시간 맞춰서 가면 설명도 들을 수 있고 가만가만 걸으면서 구경하기에 좋습니다.요새 한복입고 돌아다니는 사람도 많더군요,4.0
"상업적인 곳과 약간 떨어진 곳이 더 한옥마을 같아요.
상업적인 한옥마을은 정체서없는 길거리 음식들이 들어서 있고, 그 안쪽으로 가면 고즈넉한 한옥마을 길이 있습니다. 거기서 조용한 거리를 걷다보면 이 곳이 한옥마을인가 싶더라구요..
그리고 멀리서 떨어져서 한옥마을을 내려다보면 이 것 역시 장관입니다.",5.0
길거리 맛집도 많고 분위기도 괜찮고~가족이나 친구들과 같이 놀러가면 참 좋습니다. 한복체험 하시는 분들도 많구요,4.0
"관광지가 되어 버린 한옥 마을.
길거리 음식은 한번은 먹을 만 하다.
한옥 마을 내 다양한 숙소가 있는데, 대부분 한옥 임.
한옥 마을 내 관광 안내소에서 배포하는 지도를 가지고 다니면 도움이 됩니다.",3.0
"주말에 가서 그런지 모르겠지만
사람도 너무 많고 음식 판매가 주를 이뤄서 그런지..
슬로 시티라는 말이 전혀 안어울리는 도시가 되었지만
한옥이 펼쳐진 마을은 예쁩니다.",3.0
"예전에는 조용하니 정서를 즐길 수 있었지만 요즘은 쓰레기가 가득하고 사람이 너무 많다
눈이 내리는 한겨울에 가면 엄청나게 좋은 곳",5.0
워낙 유명해서 사람들이 많지만 다양한 샵들과 음식점이 많아 산책하며 허기를 채우기도 좋은 곳이다.,4.0
한옥마을 먹거리도 다양하고 거리가 잘 조성되어있어서 이것저것 볼것도 많고 한옥게스트하우스가 있어서 한옥집체험할수 있어서 좋음.,3.0
"사람들이 많아 관광하여, 복잡하지만 저녁에 1박 한옥에서 자고 하루 이곳에서 생활하면 전주 한옥마을을 구석구석 재미있는 곳을 발견할 수 있어요!",4.0
"예전에는 조용하고 산책하기에도 좋았는데 이번에 가보니 음식점과 다양한 잡화 판매점으로 정신이 없었다. 관광객이 많아져서 그럴 수도 있지만, 조금 과한 분위기였다.
조금 유명한 음식점에는 기다리는 사람들로 인산인해였다.",3.0
너무 관광지 느낌이나 서 좀 아쉬웠어요. 한옥의 좋은점을 알릴 수 있는게 좀더 개발 되었으면 합니다. 무료 투어도 있는데 그냥 눈으로 보는것보단 투어 받으시면서 보시는게 좋아요~,3.0
1박2일 하면서 느낀점은 저녁거리도 그렇고 아침도 그렇고 먹거리 골목같네요. 그나마 아침은 조금 조용해서 더 나은편. 중앙에 있는 한옥처럼 된곳 이름이 생각이 안나네요. 그나가 거기가 젤로 좋네요. 해설사가 설명도 잘해주구요. 유익한 시간이었네요. 먹거리가 많아서 이것저것 군것질하며 저녁을 다 먹은듯. 사람들이 많아서 줄서서 사먹고 아무튼 휴식여행은 안되고 힘든여행이었어요. 한번경험한걸로 족함,3.0
너무많은관광객 덕분에 너무 비싼 숙박료. 한옥이라고 ... 진짜 작은 쪽방을 10만원씩 받는다.ㅠㅠ,3.0
"한국 전통 문화를 체험할 수 있는 곳입니다. 한국에 오면, 한국에 살면 반드시 한 번 가봐야 할 곳.. 여기서 숙박하면 더욱 좋아요. 겨울에 묵으면 뜨끈한 온돌방에서 따뜻한 하룻밤을 보낼 수 있습니다. 먹거리도 많고 볼거리도 많아요",5.0
아직 안가보셨다면 꼭 가보세요~ 한국의 정취를 느낄 수 있어요 아쉬운 점은 길거리에 먹거리로 가득차 있어서 명동 같은 느낌이 나요,4.0
깨끗하고 맛있는것도 많고 너무 좋았어요^^ 완자꼬치는 개인적으로 너무 느끼했고.. 길거리야랑 다우랑 만두는 넘넘 맛있었어요!!ㅋ,5.0
"전주 한옥마을은 산책하기 괜찮은 곳입니다. 아주 큰 기대를 가지고 방문하기 보다는 가볍게 방문하여 걸어보기 좋은곳입니다. 커피숍, 전통차집, 비빔밥짐등이 있어 식사하기도 괜찮은데 가격은 조금 높은 편입니다.",4.0
"넓은 부지에 보존된 한옥들이 모여있는 마을이다
충분히 도보로 걸을만한 거리고 맛집들이 모여있음
다만 한옥마을이라는 이름이 변질되게 각종 프랜차이즈들이 입점해있는게 좀 아쉬움",4.0
한옥집은 많았지만 상업화 된 모습들이 아쉬웠습니다. 한옥마을이라기 보다는 한옥 장터나 시장정도가 적당할 것 같습니다. 이 점은 전주시에서 고민을 많이 해야할 부분이라고 생각되네요. 상점들 밖에 없었어요. 외국인들이 진정한 한옥들을 보려면 서울의 한옥마을이나 궁을 찾아가는 것이 더 좋겠다는 생각이 들었습니다. 이 점이 많이 아쉬웠네요...,3.0
유명 관광지여서 그런지 주차하는것도 너무 힘들었고 우리나라 고유의 한옥이 있는 마을로 생각하고 가시면 큰 오산일 듯 하네요 그냥 먹거리 거리 같은 느낌입니다.,2.0
"10월 9일.. 연휴를 이용해서 가족과 함께 전주 한옥 마을을 방문했습니다..

4~5년전, 처음 방문했던 전주 한옥 마을은 ...타이틀 그대로 한옥의 정취를 느끼며, 골목골목 걸으면서 느꼈던 멋이 있었는데..

지금의 한옥마을은... 놀이기구만 없는 유원지 ..딱 그 모습이었네요..

개인마다 생각들이 다 다르겠지만...

제가 느꼈던 점은....말로만 한옥마을이지 도대체 한옥마을의 정체성은 어디로 가고..

돈만 벌겠다는 유원지의 모습만 보이는 곳으로 변해 있더군요..

젊은 이들이 많이 찾는 곳으로 바뀌면서 그네들이 선호하는 모습들로 변화하는 것은 자연스럽겠지만, 그래도 한옥마을만의 정체성은 있어야 하는데...

-1. 정체불명의 꼬치집들은 뭔지?? 전주의 비빔밥이야 얼마든지 기다리고 맛볼 수 있는 당위성이 있겠지만, 한옥마을에서 파는 꼬치집은 뭘까요??

게다가, 꼬치집이 있던 곳들이 과거에는 초등학생들이 각종 체험을 할 수 있던 곳이었서 더욱 더 아쉽게 느꼈지네요( 이런 변화를 좋아하는 사람들도 많다는 점은 이해할 수 있습니다. 하지만, 그 분들도 자녀들은 데리고 한옥마을와서 꼬치 먹는게 목적은 아닐 것 같네요 ^^)

-2. 많은 학생들이 입고 다녔던 한복은 매우 아름다웠습니다. 한옥마을과도 잘 어울렸구요..

하지만, 돈벌이로만 생각하는 일부 상인들은 70년대 교복을 대여해서..일부 사람들이 입고 있더군요...튈려고 하는 목적에는 맞겠지만...정말 안 어울리더군요..

차라리, 조선시대의 다양한 계층(사대부, 장군복, 포졸, 기생 등등 ^^)의 의복들이었다면 더 재미있었을테지만, 70년대 군사독재시절의 학교 교복을 굳이..한옥마을에서 대여할 필요가 있었나 하는 생각이 들었습니다. ... 한옥마을이 70년대 추억을 되새길만한 장소는 아니잖아요???

사람들이 정말 많이 붐비는 곳을 선호하는 분이시라면, 한옥마을도 재미있게 생각되겠지만,

초등학생 자녀를 데리고 한옥의 체험과 구경을 시켜 줄 목적이시라면, 한옥마을은 그 정체성을 잃어버리고 있다고 저는 느꼈습니다....

차라리, 남원의 광한루에 가보실 것을 권해드립니다...경회루보다 못할지 모르지만, 조선시대 정자와 연못의 아름다움을 여유롭게 느낄 수 있고, 유원지에서 사람과 부딫히면서 쌓이는 스트레스를 피할 수 있을 겁니다..",2.0
"정통 한옥보다는 개량된 한옥이 많고, 유명세때문에 사람이 너무 많아 번잡하다고 생각했습니다.

하지만 잊혀져 가는 것들을 그래도 유지해나가려는 분위기와 전동성당, 오목대, 경기전 등 눈을 즐겁게 하는 볼거리와
맛난 것들이 너무 많아서 재밌는 한옥 테마파크 같은 느낌이예요",5.0
"경기전, 전동성당, 풍남문, 오목대 등 다양한 볼거리들과 먹거리가 많습니다. 전주에 오신다면 꼭 들러야 할 곳이에요.",4.0
"한옥 마을 주변 카페도 특색있으며, 괜찮고
맛있는 먹거리가 많아서 좋았습니다.
요즘드러 타지에서 여행객도 많이오고.,...",5.0
"전주한옥마을 을 근래에 방문햇는데요 ㅎ
일요일 방문이여도 사람들도 마니 잇더라고요 ㅎ

한옥마을이 유명하다보니 많이들 방문하시는거같아요 ㅎ

연인 , 가족단위들 할머니 할아버지 등 한옥마을을 둘러보는 사람들의
모습들이 참 행복해보엿어요 ㅎ

근데 저는 생각햇던외로 한옥마을이 아주 ~ 오래 된 느낌일거라는 생각을 햇는데
그렇지는 않더라고요 ㅎ 아쉬운점은 한옥마을이 너무 ~ 상업적으로 발달을해서

전통적이다 한국의 전통 의 멋을 한껏느낀다는 느낌은 별로 받지 못햇네요 ㅎ

그래도 맛 ~ 멋 ~ 둘다 공존하고 가족 들 연인들이 나들이 하기에는 좋은거 같습니다 ^^",4.0
사람너무 많다.. 전주사람이지만.. 너무 관광객이 많고 먹거리마을인가 한옥마을인가.. 좀 정체성이 없음..,3.0
예전엔 사람도 그리 많지 않고 소박하지만 한옥 마을 같은 느낌이 있었는데 최근 먹거리 가게가 많아지면서 너무 많은 사람과 상업적으로 변했습니다. 그래도 길거리 음식마저 맛있긴 합니다. 조용한 분위기를 좋아하신다면 비추...하지만 사람 사는 냄새가 나고 맛있는 음식을 좋아하신다면 기꺼이 강추 합니다.,4.0
"예전엔 조용하고 한옥의 멋스러움을 느끼기 좋았는데~
지금은 먹자골목에~ 시끄러운 상업화된 느낌이 강하네요
많이 아쉬워요",3.0
"한옥마을 주말피해서가면 좋아요.
지금은 너무 상업화가 된거같아 좀 그렇지만 ㅠㅠ
경기전은 좋답니다",4.0
명동에서 봤을 법한 간식집이 많습니다. 그리고 사람이 너무 많아서 한옥마을의 고즈넉함이라곤 찾아볼 수 없습니다. 골목골목 조용하고 한옥마을 특유의 분위기가 있었지만 관광 산업화 되면서 이런 곳 마저 사라질까 걱정됩니다. 명성에 비해 실망이 컸던 곳.,2.0
난 여행지를 갈때마다 예전과 비교하지 않으려 한다. 특히 그 장소가 좋으면 사람들이 찾게 마련이다. 관광객이 많아진다는 것은 상업인들에게는 돈벌이가 된다는 말이다. 돈이 벌리면 정체성이 뭔지 모른체 바뀔 수 있다. 어떡하겠는가? 그렇다고 한옥마을에 있는 진면목들이 사라질까? 난 경기전 돌담이나 향교의 은행나무가 노랗게 물들때의 아름다움을 기억하고 '혼불'의 저자 최명희 문학관을 아직도 기억하고 있다. 주변이 변한다해서 그게 무슨 대수란 말인가. 아직도 전주 곳곳에는 옛날 인심 남아 있는 음식점이 지천인데 말이다.,4.0
"예전에는 정말 조용하고 한적하게 걸어다닐 수 있는 장소였지만 이제 더이상 아닙니다.
지나치게 상업화 되었고 어디서든 먹을 수 있는 음식점이 즐비하면서 그저 먹기위해 방문하는 곳 같습니다. 차라리 서울 한옥마을이 낫습니다. 멀리까지 와서 볼 것은 없다고 생각합니다.",2.0
"2,3년 전까지만 해도 슬로우 시티 라는 말이 정말로 어울리는 곳이었는데 이제는 그냥 꼬치구이거리, 혹은 먹거리 거리라고 해도 과언이 아닌 곳이 되었음.
다양한 커피숖과 과자점들, 꼬치집, 맥주들이 즐비한 곳으로 이곳이 한옥마을인것은 그냥 한옥이 있고 유행처럼 번지는 한복빌려입기로 젊은이들이 넘쳐나는 곳이다.
친절하던 사람들은 다 사라지고 이제는 길을 묻거나 위치를 물어도 다들 뜨내기라 알고 있는 사람을 찾기도 쉽지 않다.
예전의 슬로우시티... 정말 비가와도 우산쓰고 다니면서 요기조기 다니던 때가 그립다.",2.0
너무 상업화되어서 볼 것도 없고 종류도 겹치고.. 옆집에도 회오리 감자 그 옆집에도 회오리 감자.. 지팡이 아이스크림.. 뭐 이런 것들의 향연? 솔직히 너무 별로였어요.,2.0
"4~5년 전에는 찻집과 전통체험장소가 많았는데
많아진 관광객들로 이제는 음식점만 가득한 곳이 되어버렸음
그래도 음식점들이 맛은 있음",3.0
완전 먹자판에 생각보다 조금 못한 곳입니다. 한국적이라기 보다 매우 상업적인 느낌이었습니다,3.0
"사람도 많아지고 많이 변하긴 했지만 여전히 좋은 곳 입니다.
바쁜 와중에서의 특유의 여유와, 골목골목의 아름다움이 좋습니다.",5.0
