리뷰,평점
그냥 한 번 와봤는데 분위기도 고즈넉하고 사진 포인트도 많아요. 택시로 이동하는 게 편한데 돌아갈 때 콜택시 잡기 좀 어렵긴 합니다. 추천 코스예요,5.0
"바닷가에 있는 절이라는데 너무나 이색적이었습니다. 또한 동전던지고 소원빌어보는 곳에서 소원도 빌고 내려오면서 유명한 짜장면집에서 한그릇,.. 데이트코스로도 좋습니다.",4.0
딱 한 번 갔던 절인데 바닷가 바위 위에 지어진 절묘한 사찰로 규모도 꽤 큼. 낙산사가 위에서 내려보는 곳에 위치한 반면에 해동 용궁사는 수평선과 일직선상에 지어져 있는 게 차이가 있음.,4.0
"부산 여행을 자주 가는 편인데 갈 때마다 항상 들리는 절입니다.
해안 절벽에 자리잡은 절로 항상 사람들로 복작복작하지만 그만큼 운치있기때문에 꼭 가보시길 추천합니다.",5.0
"부산 놀러가면 한번씩 가본곳이예요. 우선 경치가 너무 좋았어요.
바다가 보이는 절이여서 좋네요. 산책 겸 다녀오기 좋은 것 같아요.",5.0
"바다 위에 절이 있습니다. 이색적인 모습이 아름답지요. 왜냐하면 절은 대부분 산 깊은 곳에 자리잡고 있을 거라고 생각하는 데 바다 위에 절이라니.. 특별하기 때문입니다. 이 곳에 가면 피규어 들이 곳곳에 많이 있습니다. 이들의 표정, 행동들을 관찰하는 것도 소소한 재미입니다.",5.0
보통 절은 산에 있는데요 용궁사는 바닷가 바위 위에 있어서 좀 특이합니다. 나름 볼 것도 많고 경치도 좋아서 외국인친구가 오면 꼭 데려갑니다. 물론 한국인도 좋아할 만합니다. 요즘 절 입장료가 대체로 4000원하던데 여기는 공짜네요. 좀 상업적인 냄새는 나지만 한번 가보기에 좋아요. 갈맷길도 바로 옆으로 나 있어요. 식당 앞으로 음식점과 상가도 많아요.,4.0
"해동용궁사는 원래 지금의 주차장 부지에 지으려고 했으니
건설 당시 스님이 꿈을 꿨는데 바다에서 용이 나오는 꿈을 꿨다해서
그 지점에 절을 지은것이라고 했다.
산에만 있는 절을 바다에서 볼수 있다는 이색 경험을 할 수 있고
주차장에서 용궁사로 들어가는 길이 잘 꾸며져 있음.
이곳에 외국인들이 어찌 아는지 많이들 와있는것에 놀랐음.",5.0
"멋집니다.. 정말 멋집니다.
비수기라 사람이 많지는 않아서 더 좋았고..
바다와 절.. 보세요.. 좋아요..",4.0
"용궁사는 바닷가에 위치한 절 입니다.
많은 사람들이 찾는 인기 있는 명소 입니다.
절 앞 바위위에 앉아서 시원한 바닷바람을 맞다가, 불상에 가서 소원을 빌었던 좋은 기억이 있네요~",4.0
"만약 당신이 해운대에 들린다면 이곳을 적극 추천한다.
해안에 위치한 이곳은 아름다운 장소다.",4.0
"해동용궁사 ! 사찰 !

이곳은 관음성지의 사찰인데요 ㅎ

바닷가 바로 ~ 옆에 잇어 해안절벽등 감상하시기에는 좋습니다 ^^

주차를 하고 안으로 걸어 들어가는길은 상점들이 즐비에 있고요 !

무엇보다 걸어가다보면 띠별로 동상들이 있는데 여기서 포토타임 가지시면 됩니다 ㅎㅎ

가족단위 방문객들이 많고요 ㅎㅎ

바다 바람 맞으면서 힐링 하시기에는 좋습니다 ^^

관음성지의 사찰이라 소원성취 발원 도 좋고요 !

무엇보다 사찰로 내려가는 계단이 108개라는게 인상적이엿고 부처님 서잇는 동상에서

풍경을 보면 확 ~ 트인느낌의 절경이 무엇보다 멋있고 좋습니다 ^^

가족끼르 방문 연인들 나들이 둘다 좋은거같아요 ^^",5.0
"바닷가 바로 옆에 절이있어 보통 우리나라에서 볼수있는 절 같지 않아 신기했습니다.
중국인 관광객이 너무 많아 조용한 절이 아닌 좀 시끄러운 분위기의 절 같았어요",4.0
"교통편이 편한곳은 아니지만 부산 여행할때 꼭 들려보시길 강추합니다.
바다도 예쁘고 절도 예뻐요. 단 관광객 많은 시간대에는 좀 복잡합니다",5.0
"차량이 있어야 갈수 있는 곳이지만, 그 전망만으로도 방문할 가치가 있습니다. 부서지는 파도 절벽(?)에 위치해서 굉장히 독특한 절이고, 한바퀴 도는데 오래 걸리지 않습니다.",4.0
부산에 갈때마다 방문하는 곳입니다. 처음 봤을때처럼의 감동은 아니지만 갈때마다 항상 바다를 보고 감탄하고 옵니다. 해운대쪽에 숙소를 잡으셨다면 간단히 아침에 방문하기 좋은 곳입니다.,4.0
올라가는 길에 계단이 많은 오르막길이라 좀 힘들긴했지만 올라가서 보는 광경이 참 좋았습니다.,5.0
"바다 바로앞에 절이있어요~ 운치있고 멋있습니다.
절까지 들어가는 길에도 여려 기념품가게와 간식거리를 팔아서 재밌습니다.",5.0
"바닷가에 위치해서 경관이 너무 좋은 용궁사.
하지만 아쉬운점은 종교적인 시설이 너무 상업화 되어간다는 점.
해변 바닷가 바위 곳곳에 시멘트로 떡을칠한 불전함(?) 너무 아쉽다",3.0
"처음 보았다. 정말 멋있고 , 근사했음 조상들의 건축 기술에 탄복했습이다. 이곳 저곳 써 있는 말씀들도 가슴에 와닫고 의미있는 하루를 보낸거같아요.",1.0
서울에서 친척들이 놀러와서 여기 가보자고하여 함께 갔다. 10년전 동네 이웃들과 함께 갔을때와 지금 현재와 다른점 확실 차이가 났다. 10년전에는 바다를 껴안고 있는 그야말로 용궁사의 조용한 절의 느낌. 그야말로 감탄을 자아냈는데 지금은 많은 사람들이 붐비다보니 예전의 느낌이 없었다. 참고하시고 관광하시길...,3.0
"바다랑 접해있는 절은 처음봐서 좋은 경험이였습니다.
입구로 쭉 들어가서 절 가는 길 말고 옆에 샛길도 꼭 가보세요. 거기서 보는 뷰가 대박입니다!",5.0
"부산에서 가장 아름다운 경치를 가진 절
부산여행객이라면 무조건 한번은 방문해보는게 좋을듯
정문근처 짜장면까지 먹고오면 1석2조",5.0
"바닷가에 있는 절 정말 운치있었어요.
주차가 좀 불편하긴 했지만 부산에 가면 꼭한번 가보시면 좋을듯하네요",4.0
"바닷가 바로 옆에 절이 있다는게 매우 독특하다.
대중교통을 이용해서 간다면 약간 많이 걸어야 하는게 불편하지만 불편함을 감수할만큼의 풍광이 좋다.",4.0
"바다 위에 지어 진것 같은 이곳에 가면 꼭
""용궁에 가면 이런 기분이 들까?""
하는 기분이 들 정도로 아름다운 곳이랍니다.",5.0
아주 예전부터 다니던 곳인데 주변 경치가 좋아서 관광객들이 많이 오니 주말은 피해서 가는게 좋습니다. 대중교통으로도 갈 수있고 롯데아울렛도 버스 1코스 거리에 있습니다.,5.0
"부산을 여러번 방문했지만 그때마다 이런저런 일정상의 이유로 번번이 용궁사와는 인연이 닿지 않아 가보지 못했더랬죠. 지난 달 드디어 용궁사를 가보게 되었으나 일정 상 시간에 쫓겨서 여류롭게 둘러보지 못해 아쉬움이 많이 남습니다. 용궁사 자체는 입장료가 없으나 용궁사 입구에서 주차장을 이용할 경우 소형,중형은 2,000원 대형은 4,5000원 정도 정액 선불결제 하셔야 합니다. 벼르고 벼르다 간 곳이라 기대가 너무 컸는지 생각보다 아담한 규모에 다소 실망하긴 했지만 흔치않은 바닷가의 해사라 인상 깊게 남네요. 동전 던지면서 소원비는 곳이 있는데 2000원 넘게 시도했으나 아깝게 실패한게 대부분이라 옆에서 지켜보던 관광객분들이 아쉬워 하시더라는^^; 산책 겸 천천히 두루두루 둘러 보셔도 1시간 1시간 30분 정도면 충분할 듯 싶네요. 입구엔 먹거리 파는 곳두 많아서 식사 걱정은 안하셔도 되구요. 다만 더운 여름철엔 이른 오전이나 늦은 오후에 방문하시기를 권합니다. 오르락 내리락 하는 구간이 꽤 많아서 한여름 낮에 가시면 고생 많이 하세요^^ 다음에 다시 부산에 가게 되면 한번쯤 다시 가보고 싶은 곳입니다.",4.0
"하필 비오는날 가서 춥긴 했지만.. 부산 계획하실 분들은 한번씩 들러보시면 좋을거 같아요. 주차비는 3천원이고, 큰길은 많이 막히니까 다시 시내 나오실때 왠만하면 네비 말고 네비 지도만 참조하시고 다른길로 나오세요!!",4.0
"바다와 맞닿은 곳 절벽에 어떻게 사찰을 지었을까 생각하며 경관이 매우 멋지며
경외스럽기까지 함. 해가 제일 먼저 뜨는 곳으로 소원한가지를 꼭 들어 준다는해동용궁사.

많은 사람이 소원을 비는 사찰 답게 배가 반질반질해서 닿아버린 득남불, 동전이 찰싹찰싹 붙어있는 학업성취불,소원성취불(사람들이 동전을 골인시키려 시도하네요) 다양한 불상들이 멋집니다.",4.0
"바로 앞에 바다가 있어서 정말 멋진 곳 이였어요.
남자친구가 기독교를 다니지만.. 종교 상관없이
정말 멋지다고 극찬했었어요.
용궁사 앞에 어묵 파는 곳도 많았고 기념품을 살만한 노점들도 많이 있었어요
조금의 산책로를 따라 들어가면 이것저것 아기자기하게 볼거리도 많이 있고
부산여행에 좋은 기억이 하나 남았던거 같네요!",5.0
"용궁사 뷰는 정말 환상적이며 , 바다와 제일 가까운 절 이며
용국사에서 한가지 소원 꼭들어 주다는 애기가 있습니다

부산에 올경우 꼭 구경하시고 , 소원도 빌어보세요",5.0
해동용궁사이름처럼 바닷가에 멋진 사찰이 있다보니 많은사람들이찾고 또 맛집들이많아서 즐거운여행이되었습니다,4.0
"부산외곽에 위치하고 있어 대중교통이 그렇게 편하진 않지만 바닷가 절벽에 위치한 절을 보면 잘 왔다 싶은 곳입니다
절은 오래된 느낌은 없지만 정말 뷰가 좋아요~",4.0
보통 절 하면 조금은 깊은 산속에 위치하기 마련인데 이곳 용궁사는 특이하고 아름답게도 탁 트인 바다가 아주 인상적이었습니다^^,5.0
바다와 제일 가까운 절이 이 나라에 또 있을까 싶음. 아쉬운 점은 절 자체가 주목되기 보다는 그 전에의 풍경에 시선이 쏠리는건 어쩔 수 없는 듯. 불전함이 많고 사람도 많아 왠만하면 주말보다는 주중에 조용히 다녀오시는건 추천함. 대중교통을 이용해서 가기에 불편한 부분을 제외하면 부산에서 가장 가볼 만한 곳으로 추천할 만한 장소.,5.0
바다에 바로 지어진 절..부산에서는 유명해서 외국 관광객에게도 꽤나 인기있는 관광지임..바다를 좋아하는 분이라면 한번쯤은 가볼만한 곳이나...절 자체를 볼려면 범어사를 가 보는 것을 추천,3.0
"바다에 절이 있는 곳이라니
정말 바닷속 용왕님이 사는 곳인 것 같습니다.
새로운 느낌의 절입니다.
토끼와 거북이가 생각나네요 ㅋㅋ",5.0
"바닷가에 자리잡아 멋져보임
생각보다 규모가 상당했고, 구경할 곳이 많음
해운대쪽에서 버스 한번으로 이동가능함.
버스가 아주 자주있지는 않은 듯 해서 돌아갈때 시간을 미리 확인해두는 것이 좋음",4.0
"대중교통으로 다니면 시간은 더 걸리지만 추억은 더 쌓일듯해요 . 버스 정류소 앞에는 쟁반 짜장이 유명한 맛집도있어 좋네요. 바로 옆에는 한국 해양 국립과학연구소가있어 선박운항, 해양 동물과 선박 어업방식등 어업에 대한 많은 것들을 배울 수 있음",5.0
"해운대에서 용궁사까지 교통편이 불편해서 택시를 타고 갔습니다.
용궁사에 입구에가면 어디서부터 인지 엄청많은 관광객이 몰려듭니다. 중국인, 일본인이 한국인 보다 더 많았습니다.
사람에 치여 사진 찍기는 조금 힘들지만 바닷가에 가보면 탁 트여있어 정말 상쾌하고 좋았습니다.",3.0
">_< 대표관광지답개 사람도 많는곳
해동 용궁사 입성후 잠시 편의점에서의 휴식 탁트인 바닷가
마음이 뻐엉 뚤리는 쉬언한 바람 최고입니다 추천합니다
부산역 기점으로 용궁사 가실분은
급행1003(부산역) → 일반버스 181(송정) → 용궁사국립수산과학원 정류장 하차후 10분정도 걸러서 들가셔야해영~(1시간14분소요)",5.0
"부산에 간다면 꼭 한번 들려보는걸 추천 드립니다.
저는 고향이 부산이지만 본 장소는 딱 1번 가보았네요..
바다를 끼고 있는 풍경이 어느 외국보다 더 외국적인 느낌입니다.
근처 바닷길이 좋아서 드라이브 하기도 좋아요",5.0
"개인적으로도 참 좋아하는 곳입니다
파도소리, 목탁소리가 풍경과함께 그려지는 듯 하네요
계단이 조금 많아서 다리가 불편하신분은 힘드실수 있네요
입구 주차장에 차를 세우시고(버스노선도 있어요) 12지신상을 지나 쭉 내려오시면 숨겨둔듯 좁은 길 바위틈사이로 난 길을 지나 내려가는 계단이 나오죠
거기서부터 탄성을 지르시는분들 많으십니다
내려오시다가 왼편으로 가시면 해변쪽으로 풍광이 좋은 산책로가 있구요
쭉 내려가시면 사찰안쪽으로 들어갈 수 있습니다
입구왼쪽에는 간단한 음료를 즐길수있는 매점정도가 있구요(바로옆쪽이 바닷가죠)
반대편 그 금색불상 뒷쪽으로 오르막계단이 나 있는데 그 위에서보는 뷰가 정말 좋으니 한번 올라가보시길 추천합니다
나머지는 직접 가서 보시고 눈에 담으시죠~~",4.0
"바다를 바라보는 운치있는 절이에요
산에 있는 절과는 느낌이 사뭇 다른 것 같아요!
그래서 새로운 느낌을 받을 수 있는 절인 듯 합니다.
늘사람들이 북적이지만, 한번 쯤은들러볼만한 곳입니다",4.0
"경치가 너무 예쁜곳 입니다. 가기 망설여 진다면 걱정말고 꼭꼭 다녀오세요! 정말 후회하지 않으실꺼예요
단!! 생각보다 사람들이 정말 많이 찾는 명소이므로, 이른아침의 방문을 추천합니다.",5.0
"한국에 놀러온 싱가폴 친구들과 함께 놀러간 해동용궁사!!
싱가폴 친구들도 경치에 감탄할 뿐만 아니라 서울에 사는 저에게도 완전 힐링이 되는 곳이었다. 힐링이 필요한 자들이여 다 여기로 오라!! 단, 꼭 편안한 신발을 신고가야 구석구석 돌아볼 수 있다!!!",4.0
"해안절벽에 자연과 하나되어 있는 절이더라구요.
해안적벽에서 노을지는 수평선을 보니까 너무 아름답더라구요.
숙박했던 게스트하우스 스텝분이 용궁사 입구에 해물쟁반짜장 유명하다고 해서 가봤는데 정말 맛있었어요.ㅎㅎㅎ",5.0
"주말에가서 너무너무가기 힘들었어요.
첫째, 우선 교통편이 너무 안좋아요. 해운대에 가는 버스 딱 한개 있는데 배차시간도 20분에 하나인데다 사람도 엄청 많아서 거의 못타요. 또 시내로 들어오는 교통편도 정말 최악이에요......
그것만 빼면 정말 괜찮아요. 가볼만해요",4.0
"꼭 가볼만한 곳같아요
정말 멋있었어요.
외국인 친구도 감탄사를 연발하더군요
계단 오르내리는데는 좀 힘들었어요 ㅎ",5.0
"내, 외국인 모두에게 명소로 소개되고 있는 곳!
절인데도 불구하고 특색있는 경치가 매우 인상적이었어요. 입구에 12간지?인가 띠별로 석조가 쫙 늘어서 있고, 배를 만지면 아들을 낳는다는 석조도 있고, 소원을 빌며 동전을 던져보세요!",4.0
"태종대를 갈까 하다가 급검색해서 다녀온 해동용궁사! 완전 바다근처에 자리잡고 있고, 절인데도 불구하고 특색있는 경치가 매우 인상적이었어요. 입구에 12간지?인가 띠별로 석조가 쫙 늘어서 있고, 배를 만지면 아들을 낳는다는 석조도 있고, 소원을 빌며 동전을 던질수 있는 곳도 있고~ 평일인데도 관광객이 많드라구요~ 바다가 근처에 잇는 해동용궁사! 완전 추천합니다.",5.0
바닷가에 위치한 사찰이라서 풍경이 멋지고 들어가는 좁다른 입구를 따라 들어가는 길도 색다른 면이 있으며 다른 사찰에 비해 독특함,5.0
자주 가는 곳인데요~ 타지역 친구들이 오면 항상 꼭 가는 필수코스랍니다~ 절벽에 절이 있는 것도 새로운 느낌이구요~ 바닷가 앞에 있어서 시원해요~ 꼭 가보세요~,5.0
"그것만으로도 충분히 매력잇고, 절안에 매점도 잇어서 바다보며 커피한잔할수 있는기회도 생김. 허나 사람너무많아서 복잡함.",5.0
"점점 사람들이 너무 많이와서 관광지가 되었지만 아침에 가면 조용한 바닷가의 사찰임을 알게 될 것임. 아침에 가서 기도도 하며 조용한 사찰의 느낌을 가지시길, 특히 강구의 움직임과 바다의 소리와 냄새가 좋음",5.0
"새벽 일찍 출발하여서 사진도 찍고 해가 뜨는 것을 보았는데...정말 좋습니다. 해운대에서도 볼 수 있는 해지만 특히 해동용궁사에서 맞이하는 해는 최고였습니다. 교통편도 해운대역에서 181번을 타고 20분만 이동하면 나오고, 볼거리도 많고 특히 용궁사 입구에서 먹는 수타자장면은 최고였습니다.",5.0
"부산에서 가 볼만한곳을 찾아보니 여기가 나오더라구여. 절 입구에 들어가기전에 12마리의 동물을 석상으로 만들어놓은 것도 볼만하구여, 바다 옆에 절이 있다는 것도 신기했습니다.",4.0
"매년 한 번은 다녀오는 곳이 해동용궁사 이다. 처음 알게 된것은 5년 전 기장에 미역을 사러가서였다. 그리만 바다 위에 절묘하게 세워진 용궁사를 한 번 보고 난 뒤로 매년 1번씩은 찾게 되는 곳이 되었다. 그리고, 무엇보다고 해동용궁사 진입로에 위치한 중국집에서 먹는 짜장면과 짬뽕은 최고중에 최고라 개인적으로 생각,,,해동용궁사로 가는 길 양쪽으로 장어가 유명하다고 한다. 먹장어 지풀장어등이 유명하다.",5.0
"이런곳이 있었나 싶을정도로 잘 갔다온곳.
바다 바로 앞에 절이 있어~ 풍경이 너무 아름답고 마음이 고요해지는 곳~ 또 방문하고싶은!!!!",5.0
"동지에 별르던 용궁사에 갔어요. 인터넷에서 교통편을 알아보고 절에서 운행하는 셔틀버스를(요금 1000원) 타고 절까지 편안하게 갈 수 있었어요.
입구부터 일반 절과는 달리 볼거리도 많았고 계단을 내려와 절과 연결된 돌다리에서 바라본 바다와 용궁사가 너무 너무 좋았어요. 동지팥죽도 잘 먹고 왔어요.
부산에 온다면 꼭 들러보세요.",5.0
"동지를 맞이하여 할머니, 어머니, 삼촌 등과 함께 해동용궁사를 방문했다.
용궁사로 운행하는 전용마을버스가 있어서 편리하게 이동할 수 있었다.
(해운대 일대만 다니는 버스이고, 운행시간이 정해져있어서,
운행시간표와 정류소를 잘 참고하시길.)
절이 꽤 넓고 큰 편이라 무릎이 좋지않은 할머니가 걱정되었지만
80이 넘으셨음에도 거뜬하게 걸으시며 즐거워하셨다.
절도 멋졌지만, 바다풍경은 정말 말로 다 할수없게 멋졌다.
팥죽도 맛있었고^^.. 외국인이나 다른 지역 분들에게 부산명소라고 추천할 만하다.",5.0
"이 사원은 화려한 설정 위치에 있는 바다. 알고 있지만, 걸어서 올라가기 힘든 계단을 조율할 수 있는 108위, 어서 가는 아닌 듯! 이는 단순히 놀라운 사진 촬영에. 우리는 정말 멋진 여행 가이드 에 많은 역사적인 명소와 문화를 직접 하고 의미. 꼭 해야 하는!",5.0
"우리는 버스를 타고 약 30 분 만에 노보텔 을 buti.
멋진 해변을 따라 산책 버스 템플.
적어도 한 시간을 준비합니다 라 것은 버스 시간표를 참고 기다릴 수 없어 버스를 너무 오래 할 수 - 따로 조정할 수 있습니다.
무료 입장 이 확인할 것이 몇 가지 멋진 사진을 명소.
조금 붐비는 주말 (토요일에 갔다).
가는 가치가 큰 책 이 있다면.
즐길 수 있는!",5.0
"이 절은 잘 알려진 중 한명이 있는 바다. 큰 문제가 있어, 우리는 버스는 해운대 역 주변에서 머물렀고, 하지만, 저는 반드시 다른 곳에서 버스를 타고 부산 도 받을 수. 절을 의미하기 에 따라 내려 조금만 걸으면 버스로 이동 (롯데몰 후). 사원의 거대한 크기였지만 한 가지 흥미로운 것이 1 시간 에 있는 사원. 이 사원의 계단을 실제 확인해서 탐색할 수 있습니다. 하지만 걱정 하지, 가는 길에, 많은 노점과 카페 들의 갈증을 억제. 우리가 여름, 한 핫 합니다.",3.0
"정말 독특한 절을 찾는 대략 바다.
하지만 노인 사람들에게는 힘들다.",5.0
"이 곳은 독특한, 많은 한국 사람들이 이곳에 와서 기도 시간을 즐길 수 있는 가족.

4월에 갈 수 있습니다 경우, 절 전체로 함께 볼 수 있도록 기능 그 피는 체리 트리, 경치가 너무 로맨틱해보였어요!!! :)

내리막에 위치한 사원으로, 계단이 많은 돌을 만들어, 그곳에 있는 동안, 우리는 포장 마차 이 한 기념품과 파고다 공원에 있습니다.

바다를 전망할 수 있는 반으로 절 참조.

다리를 건너 본토 와 섬이 있는 작은 사원 의 기본.

사원에 도착했을 때 우리가 볼 수 있는 큰 동상.",3.0
한국에서 하는 모든 사원 들 중 가장 흥미로운 곳 입니다. 제가 추천하는 부산을 방문하는 경우.,5.0
"걸어서 사원도 매우 훌륭했습니다. 쇼핑 음식, 관광으로 가지 및 사용할 수 있습니다. 현금을 가지고!

사원 자체도 세계 평화. 바다 풍경과 역사가 멋지다. 꼭 봐야 하는",4.0
"우리는 꼭 다시 갈 곳이 부산을 방문했을 때 다. 절 이 바다 옆에 있는 전망이 아름다운. 이 사진을 보고 싶은 모든 코너마다, 사용하면 이 곳의 모든 것. 입구에, 조각 상에 표시할 수 있는 다른 조디악 나타내는 조디악 사인 과 사진 촬영. 또한 입구 근처의 음식, 간식을 향해 걸어나갈 때 사원을 선택할 수 있습니다. 기념품 가게도 있고 여러 종류의 기념품을 살 수 있는 을 가지고 살 수 있는 집 - 열쇠고리, 냉장고 자석, 팔찌 (색상 모듬 - 남자와 여자 의, 모자, 심지어 가져오세요, scarfs, 등이 있습니다. 이 곳은 정말 놀랍다.",5.0
"합니다 - 방문 할 수 있었어요! 사원에서 아름다운 바다 거였어요. 하지 않을 경우 사람들, 좋은 장소일 것 이라고 할 수 있는 조용한 시간을, 특히 때문에 이제는 바다. 이른 아침에 갈 수 있고 할 수 있는, 먼저 온 관광객들.",5.0
바닷가 에 위치한 사원이 다. 바람이 부는 여름 불구하고 및 전망이 아주 좋습니다. 많은 계단을 올라가면 사원을 방문할 수 있는. 매우 가파른 계단 및 바닥. 힘든 등산 가방을 유모차 였습니다. 좋은 사원. 할 수 있는 작은 카페에서 휴식을 할 수 있는 절 바다를 바라보며 음료를 마시 었습니다.,5.0
"산에 절은 일반적으로. 이 사원은 해변 근처에 있지만.
이 아름다운 사원을 내려가세요.
도착 할 수 있지만. 이 놀라운. 아주 아름다운.",4.0
"해변 근처에 있는 간단한 절, 전망도 좋았습니다. 전통적인 이 동상들과 작은 가게들이 많다. 평화로운 환경.",5.0
"지하철에서 내려 관광 후에는 정확한 방향을 전문 지원 할 때 적절한 버스.

도착했을 때에는 많은 표지판을 10분 정도 걸어서 입구에서 안내.

이 불교 사원은 멋진 위치에 있는 여러 해변을 따라 다리 부분입니다.

사원인 가수 카운티까지 간다. 불교 사원을 볼 경우 찾을 수 없는 것을 제외하고 "" 멋진 "" 보기.",4.0
"이 사원의 아름다움과 주변의 풍경이 잘 알려진 (대한 권한을 부여할 수 있는 부처님 아들을 찾고 있다면 하하하 ). 하지만 꽤 흥미 있는 역사의 의미입니다 하기에 다소 늦게 방문 한 시간은 좁고, 주위에 붙어 끝까지 읽을 수 없습니다.

이제 차, 사찰 은 다소 낙담 시키는 길 이 라고 말하고 싶어요. 한 시간 정도 걸려 드디어 문을 사원(락슈미 아마 30 ' 지하철역에, 또 다른 20 ' 버스, 그리고 10 - 15 ' 걷기).

하지만, 정말로 가치 있는 모든 문제. 때문에 만약 여러분이 부산을 방문하는, 당신이 최고의 선택! 아침 일찍 이곳을 추천하며, 다음에 다시 방문할 수 있는 버스를 타고 씨라이프 heundae, 해변을 따라 산책. 기억 하는 경우, 공원 길 (? ) 근처에 있는 apec 하우스 1 정류장 해운대. 그 흔적은 바다의 멋진 풍경, 건물과 다이아몬드 브릿지.",5.0
사원은 아주 쉽게 버스로. 약 10분 정도 걸으면 버스 정거장에서 최고 다. 이 절은 무료로 방문하여 많은 다른 동상 기도 를 참조하십시오. 이 절은 에도 바다가 있는 멋진 전망. 할 만한 경우 거였어요.,4.0
"정말 좋은 곳이 오. 위치는 부산의 거리의 멋진 전망. 이 절은 긴 길을 걷다 통해 액세스됩니다. 동상 의 별점 이 중국 에 있다. 사원 자체는 다른 섹션. 황금 불상 에 기도 중에는 많은 사람들이 무릎을 굽히 다. 여기에 많은 사진을 찍을 기회, 작은 커피 가게 유리벽 에는 먹는 동안 수 있는 볼 수 있습니다.",5.0
"꼭 방문해야 하는 경우 이 위치한 곳이 될 것입니다. 다시 아래쪽 및 위쪽 에 있는 가파른 상승, 하기 때문에. 하지만 확실히 가치가 있다. 저희가 간 날은 아주 바쁜, 하지만 겪지는 않는다.",5.0
"정말 아름다운 사원 이다. 그 때 느낌이 다시 강화하는 시간. 조각 상어들은 놀라지 않을 - 한. 저에게 있어서 최고의 순간에 서서 여신 의 옆에 메르시, 소리는 파도가 바위에 보고 듣는 물론 chants 스님 사운드 시스템.
하고 쉽게 할 수 있는 - 해운대역에서 181 번 버스를 타고 역에 내리면 용인 사원(락슈미 동쪽으로 가는). 전자는 영어도 표시할 수 있습니다. 내릴 때 우회전, 약 50 미터 직진 후 왼쪽에 구불 구불 길 갈 수 있는 사원 - 버스 정류장에서 도보 10분 거리 이다.",5.0
이렇게 먼 길 처럼 보였다. 먼 거리에 있는 이 호텔에서 버스를 타고 가기로 결정했습니다 100 heundae. 실제로 우리는 여행을 할 수 있는 멋진 작은 정거장에서 내리고 카운트 를 하나 더. 740은 사원 몇 백 야드 정도 떨어진 첫 오르막 이 조금만 더 있어. 하지만 나이가 들이 할 수 있는 협상을 하고 있는 몇 가지 단계 입니다. 곳이지만 정말 아닙니다 사용할 수 없습니다. 환상적인 조각상과 놀라운 아키텍처 고려하고 가져온 모든 설정을 클리프사이드 통합할 수 있습니다. 사람들은 무엇을 할 수 있는 때 이 점을 설정합니다. 저는 부산에서 꼭 해야 할 때 라고 말할 때,4.0
놀라운 전망이 좋지만 매우 혼잡하고 사원. 부산에서 꼭 가봐야 할 경우 가 처음 이지만 꼭 시내에서 약간 멀리 떨어져 있는 것. 후에 여행을 해운대,5.0
"걸어서 10분 정도 주변에 대한 준비 - 버스 정류장 하차 후 완만한, 아름다운 풍경 에 도착 했을 때 이 절은.
이 시간은 정오쯤에 호텔에 도착했을 때 조금 혼잡 있었고, 이 곳엔 단체.
불교 를 안 할 수 도, 했지만, 풍경과 문화는 방문할 만하다.",4.0
"멋진 경험! 하지만 저희가 방문한 아이들의 하루였습니다 매우 혼잡한 에 대한. 하지만 사원의 불상 의 생일 살리지 장식 되어 있었고, 정말 아름다웠어요! 아기자기한 상점들과 음식을 통과하는 길도 사원에 해당",5.0
"방문할 만하다. 그림 같은 풍경 아름다운 곳 입니다. 그러나, 롯데 아울렛 이 있는 버스 정류장에서 조금 거리가 있습니다.",5.0
"이 절은 참으로 아름다운, 모두 의 전망도 볼 수 있는 아주 좋은 운동 이지만 계단까지 통과 할 가치가 있습니다. 위에 있는 작은 사원 입니다 물이나 간식을 구입할 수 있는 작은 방에서 쉬고 재충전을 하기 전에 더 많은 좌석 수 있습니다. 반드시 동전을 이용할 행운의 동전을 예언 - 대부분 다리는 바로 사원.",5.0
"서울에서 부산으로 짧은 여행 중, 이 의 독특한 불교 사원을 방문하기 로 결정했다 몇 마일 떨어진 곳에 해안에 위치 하고 있었어요. 봄 날에 즐길 수 있는 완벽한 - 사람도 적고 - 여러 관광지와 실무 담당자 가기도 하고 모두 관광객, 빛의 촛불 또는 작은 기부. 전체적으로 아주 평화로운 휴식을 취하기에 큰 도시. 모든 것이 좋았어요 벚꽃 길을 따라 사원은 고속도로에서 액세스할 수 있습니다.",4.0
이 호텔은 바다에 있는 바위. 정말 그림 같은 풍경. 사람들은 사진을 찍을 수. 이 멋진 분위기.,5.0
서서히 사원에 몇 가지 단계 다. 전체적으로 아주 좋은 시간을 보내기 45분 부산의 주말 방문 whistlestop.,4.0
"4월 말에 방문하기 전에 불교 사원이 있어서 사원이 아직 완전히 축제로 꾸며진 다채로운 축제의 군중들이 아직 살리지 도 (관광객 만). 해안을 따라 절을 하는 것이 라인 대신 산 또는 숲. 저의 이 타나 롯 - 인도네시아 발리 발리 사원.
하지만 많은 등산을 할 수 있는 - 이 곳은 유모차를 사용하고 / 또는 가족과 아이들에게 피램을 의 다양한 단계로 휠체어 에 있다. 엘리베이터 시설은 보지 않습니다.",4.0
